Input shape: 1 3 416 416 
Output shape: 1 2535 1 4 
First few output values: -0.0180996 -0.023463 0.13248 0.128893 0.0149888 -0.00418668 0.216534 0.126775 0.0619186 -0.00646129 
Detected object: person with confidence: 0.631793, Bounding Box [x_min: -100, y_min: -218, width: 182, height: 314]
Detected object: person with confidence: 0.800693, Bounding Box [x_min: 165, y_min: -153, width: 918, height: 480]
Detected object: person with confidence: 0.738731, Bounding Box [x_min: 237, y_min: -151, width: 1025, height: 484]
Detected object: person with confidence: 0.838547, Bounding Box [x_min: 252, y_min: -110, width: 1168, height: 448]
Detected object: person with confidence: 0.77296, Bounding Box [x_min: 371, y_min: -96, width: 1249, height: 430]
Detected object: person with confidence: 0.882595, Bounding Box [x_min: 302, y_min: -103, width: 1451, height: 447]
Detected object: person with confidence: 0.80492, Bounding Box [x_min: 479, y_min: -76, width: 1500, height: 434]
Detected object: person with confidence: 0.928472, Bounding Box [x_min: 493, y_min: -103, width: 1624, height: 446]
Detected object: person with confidence: 0.838328, Bounding Box [x_min: -104, y_min: -132, width: 189, height: 513]
Detected object: person with confidence: 0.9767, Bounding Box [x_min: -133, y_min: -67, width: 358, height: 478]
Detected object: person with confidence: 0.896003, Bounding Box [x_min: -43, y_min: -91, width: 464, height: 490]
Detected object: person with confidence: 0.994644, Bounding Box [x_min: -36, y_min: -86, width: 603, height: 488]
Detected object: person with confidence: 0.951711, Bounding Box [x_min: 14, y_min: -110, width: 717, height: 504]
Detected object: bicycle with confidence: 1.00292, Bounding Box [x_min: 97, y_min: -144, width: 826, height: 519]
Detected object: person with confidence: 0.625892, Bounding Box [x_min: 486, y_min: -28, width: 1471, height: 561]
Detected object: person with confidence: 0.605507, Bounding Box [x_min: 519, y_min: -26, width: 1611, height: 552]
Detected object: person with confidence: 0.664744, Bounding Box [x_min: -173, y_min: 0, width: 245, height: 582]
Detected object: person with confidence: 0.645271, Bounding Box [x_min: -133, y_min: 9, width: 353, height: 582]
Detected object: person with confidence: 0.702669, Bounding Box [x_min: -21, y_min: -26, width: 439, height: 607]
Detected object: person with confidence: 0.683476, Bounding Box [x_min: 32, y_min: -31, width: 551, height: 600]
Detected object: person with confidence: 0.741164, Bounding Box [x_min: 32, y_min: -24, width: 701, height: 600]
Detected object: person with confidence: 0.721522, Bounding Box [x_min: 176, y_min: -40, width: 771, height: 597]
Detected object: person with confidence: 0.779644, Bounding Box [x_min: 259, y_min: -127, width: 888, height: 674]
Detected object: person with confidence: 0.760064, Bounding Box [x_min: 302, y_min: -129, width: 1001, height: 667]
Detected object: person with confidence: 0.816885, Bounding Box [x_min: 382, y_min: -151, width: 1097, height: 683]
Detected object: person with confidence: 0.79872, Bounding Box [x_min: 371, y_min: -62, width: 1259, height: 629]
Detected object: person with confidence: 0.855886, Bounding Box [x_min: 382, y_min: -14, width: 1413, height: 604]
Detected object: person with confidence: 0.835317, Bounding Box [x_min: 512, y_min: -96, width: 1436, height: 668]
Detected object: person with confidence: 0.895196, Bounding Box [x_min: 519, y_min: -16, width: 1610, height: 590]
Detected object: person with confidence: 0.874455, Bounding Box [x_min: -173, y_min: -2, width: 248, height: 634]
Detected object: person with confidence: 0.932599, Bounding Box [x_min: -180, y_min: 40, width: 375, height: 611]
Detected object: person with confidence: 0.915379, Bounding Box [x_min: -57, y_min: 7, width: 465, height: 620]
Detected object: person with confidence: 0.976653, Bounding Box [x_min: -18, y_min: 16, width: 586, height: 626]
Detected object: person with confidence: 0.970539, Bounding Box [x_min: 0, y_min: -2, width: 725, height: 627]
Detected object: bicycle with confidence: 1.00147, Bounding Box [x_min: 140, y_min: -48, width: 780, height: 656]
Detected object: person with confidence: 0.622526, Bounding Box [x_min: 461, y_min: 28, width: 1486, height: 697]
Detected object: person with confidence: 0.610368, Bounding Box [x_min: 508, y_min: 0, width: 1621, height: 730]
Detected object: person with confidence: 0.660007, Bounding Box [x_min: -118, y_min: -19, width: 211, height: 799]
Detected object: person with confidence: 0.651634, Bounding Box [x_min: -187, y_min: 57, width: 390, height: 747]
Detected object: person with confidence: 0.698728, Bounding Box [x_min: -151, y_min: 50, width: 522, height: 752]
Detected object: person with confidence: 0.688815, Bounding Box [x_min: -104, y_min: 21, width: 647, height: 769]
Detected object: person with confidence: 0.737399, Bounding Box [x_min: -10, y_min: 28, width: 747, height: 767]
Detected object: person with confidence: 0.727788, Bounding Box [x_min: 118, y_min: 2, width: 801, height: 793]
Detected object: person with confidence: 0.77663, Bounding Box [x_min: 270, y_min: -72, width: 865, height: 840]
Detected object: person with confidence: 0.764769, Bounding Box [x_min: 194, y_min: -2, width: 1067, height: 796]
Detected object: person with confidence: 0.811717, Bounding Box [x_min: 306, y_min: -28, width: 1144, height: 810]
Detected object: person with confidence: 0.802947, Bounding Box [x_min: 324, y_min: 0, width: 1281, height: 784]
Detected object: person with confidence: 0.851172, Bounding Box [x_min: 353, y_min: 31, width: 1415, height: 758]
Detected object: person with confidence: 0.839537, Bounding Box [x_min: 425, y_min: 45, width: 1520, height: 750]
Detected object: person with confidence: 0.890252, Bounding Box [x_min: 515, y_min: 0, width: 1618, height: 783]
Detected object: person with confidence: 0.877496, Bounding Box [x_min: -122, y_min: 0, width: 216, height: 838]
Detected object: person with confidence: 0.928512, Bounding Box [x_min: -173, y_min: 52, width: 378, height: 806]
Detected object: person with confidence: 0.918648, Bounding Box [x_min: -151, y_min: 64, width: 525, height: 795]
Detected object: person with confidence: 0.971903, Bounding Box [x_min: -104, y_min: 50, width: 641, height: 806]
Detected object: person with confidence: 0.973427, Bounding Box [x_min: -18, y_min: 26, width: 756, height: 816]
Detected object: bicycle with confidence: 1.00176, Bounding Box [x_min: 111, y_min: 36, width: 810, height: 818]
Detected object: person with confidence: 0.627378, Bounding Box [x_min: 429, y_min: 132, width: 1512, height: 849]
Detected object: person with confidence: 0.606926, Bounding Box [x_min: 504, y_min: 79, width: 1623, height: 884]
Detected object: person with confidence: 0.661564, Bounding Box [x_min: -122, y_min: 88, width: 213, height: 926]
Detected object: person with confidence: 0.654129, Bounding Box [x_min: -158, y_min: 156, width: 367, height: 875]
Detected object: person with confidence: 0.703454, Bounding Box [x_min: -259, y_min: 158, width: 596, height: 871]
Detected object: person with confidence: 0.687741, Bounding Box [x_min: -284, y_min: 153, width: 772, height: 874]
Detected object: person with confidence: 0.740008, Bounding Box [x_min: -162, y_min: 175, width: 838, height: 860]
Detected object: person with confidence: 0.727252, Bounding Box [x_min: -75, y_min: 165, width: 933, height: 872]
Detected object: person with confidence: 0.776628, Bounding Box [x_min: 122, y_min: 141, width: 973, height: 884]
Detected object: person with confidence: 0.769606, Bounding Box [x_min: 104, y_min: 156, width: 1121, height: 871]
Detected object: person with confidence: 0.8152, Bounding Box [x_min: 50, y_min: 163, width: 1297, height: 876]
Detected object: person with confidence: 0.807072, Bounding Box [x_min: 97, y_min: 153, width: 1430, height: 885]
Detected object: person with confidence: 0.850284, Bounding Box [x_min: 266, y_min: 161, width: 1479, height: 872]
Detected object: person with confidence: 0.843015, Bounding Box [x_min: 432, y_min: 134, width: 1511, height: 890]
Detected object: person with confidence: 0.892331, Bounding Box [x_min: 501, y_min: 96, width: 1627, height: 924]
Detected object: person with confidence: 0.875509, Bounding Box [x_min: -118, y_min: 96, width: 208, height: 983]
Detected object: person with confidence: 0.932039, Bounding Box [x_min: -169, y_min: 137, width: 370, height: 956]
Detected object: person with confidence: 0.919726, Bounding Box [x_min: -274, y_min: 146, width: 604, height: 949]
Detected object: person with confidence: 0.976181, Bounding Box [x_min: -310, y_min: 144, width: 793, height: 949]
Detected object: person with confidence: 0.972686, Bounding Box [x_min: -256, y_min: 153, width: 902, height: 942]
Detected object: bicycle with confidence: 1.00244, Bounding Box [x_min: -191, y_min: 168, width: 1014, height: 939]
Detected object: person with confidence: 0.622158, Bounding Box [x_min: 32, y_min: 177, width: 1475, height: 1007]
Detected object: person with confidence: 0.646395, Bounding Box [x_min: 421, y_min: 182, width: 1525, height: 1010]
Detected object: person with confidence: 0.600224, Bounding Box [x_min: 468, y_min: 170, width: 1646, height: 1023]
Detected object: person with confidence: 0.671629, Bounding Box [x_min: -216, y_min: 250, width: 274, height: 1013]
Detected object: person with confidence: 0.636378, Bounding Box [x_min: -266, y_min: 257, width: 444, height: 1010]
Detected object: person with confidence: 0.705045, Bounding Box [x_min: -310, y_min: 257, width: 631, height: 1009]
Detected object: person with confidence: 0.664082, Bounding Box [x_min: -317, y_min: 257, width: 792, height: 1009]
Detected object: person with confidence: 0.753469, Bounding Box [x_min: -274, y_min: 257, width: 917, height: 1008]
Detected object: person with confidence: 0.713211, Bounding Box [x_min: -212, y_min: 257, width: 1030, height: 1008]
Detected object: person with confidence: 0.794571, Bounding Box [x_min: -137, y_min: 254, width: 1135, height: 1010]
Detected object: person with confidence: 0.780993, Bounding Box [x_min: -90, y_min: 254, width: 1257, height: 1010]
Detected object: person with confidence: 0.821341, Bounding Box [x_min: -46, y_min: 257, width: 1382, height: 1009]
Detected object: person with confidence: 0.797222, Bounding Box [x_min: 36, y_min: 257, width: 1472, height: 1010]
Detected object: person with confidence: 0.839018, Bounding Box [x_min: 165, y_min: 257, width: 1542, height: 1011]
Detected object: person with confidence: 0.841294, Bounding Box [x_min: 338, y_min: 247, width: 1581, height: 1015]
Detected object: person with confidence: 0.893414, Bounding Box [x_min: 411, y_min: 242, width: 1689, height: 1021]
Saved output image with bounding boxes as 'output_with_bboxes.jpg'
